Tamb,HR,Tin,q,w_fan,Tout,m_w_lost
13.4444444444444,4.97659870820585,26.25,10,50.3917831240113,16.2570753690671,140.117093419227
13.4444444444444,4.97659870820585,26.25,10,34.2917384082745,18.3553073918994,109.898129497693
13.4444444444444,4.97659870820585,26.25,10,27.2360202717847,19.6005811275386,92.2876637399712
13.4444444444444,4.97659870820585,26.25,10,23.2382967464497,20.4267394641329,80.6959631231518
13.4444444444444,4.97659870820585,26.25,10,21,20.9347897213979,73.5959221766495
13.4444444444444,4.97659870820585,26.25,12,62.0121913732938,16.3654451407147,166.241469232644
13.4444444444444,4.97659870820585,26.25,12,40.3612493038513,18.4994130510369,129.420158122727
13.4444444444444,4.97659870820585,26.25,12,31.4052581020886,19.765818251212,107.95696781544
13.4444444444444,4.97659870820585,26.25,12,26.4234385529301,20.6065019859984,93.8178518919793
13.4444444444444,4.97659870820585,26.25,12,23.2382967464497,21.2058842174017,83.777812599429
13.4444444444444,4.97659870820585,26.25,12,21.0232041055043,21.6550911390471,76.2715217771643
13.4444444444444,4.97659870820585,26.25,14,76.3603632187827,16.4370310775277,192.486965611803
13.4444444444444,4.97659870820585,26.25,14,46.9040702333747,18.6022063985206,148.947414173495
13.4444444444444,4.97659870820585,26.25,14,35.7701844416653,19.8848063195738,123.609671296211
13.4444444444444,4.97659870820585,26.25,14,29.7155535786059,20.7363914612695,106.912774346116
13.4444444444444,4.97659870820585,26.25,14,25.8854370281542,21.3437402617845,95.0514798078824
13.4444444444444,4.97659870820585,26.25,14,23.2382967464497,21.7990633592608,86.1800617032728
13.4444444444444,4.97659870820585,26.25,14,21.2974905868153,22.1532520674731,79.2896443590321
13.4444444444444,4.97659870820585,26.25,14,21,22.2091580827653,78.2028014793229
13.4444444444444,4.97659870820585,26.25,16,93.4161,16.5901405595078,216.419146969705
13.4444444444444,4.97659870820585,26.25,16,54.051953234437,18.6783767725803,168.497136502872
13.4444444444444,4.97659870820585,26.25,16,40.3612493038513,19.9742590608339,139.259033224211
13.4444444444444,4.97659870820585,26.25,16,33.1262037143921,20.8344640567183,119.9943590745
13.4444444444444,4.97659870820585,26.25,16,28.6056231599992,21.4480385938243,106.306168153027
13.4444444444444,4.97659870820585,26.25,16,25.5029403061798,21.9081153535501,96.065873078397
13.4444444444444,4.97659870820585,26.25,16,23.2382967464497,22.2660686890723,88.1104331066168
13.4444444444444,4.97659870820585,26.25,16,21.511329508524,22.552601298707,81.7488072703914
13.4444444444444,4.97659870820585,26.25,16,21,22.6398099155192,79.8136370933587
13.4444444444444,4.97659870820585,26.25,18,62.0121913732938,18.7360672885401,188.087423371159
13.4444444444444,4.97659870820585,26.25,18,45.2177283181504,20.0436410306081,154.914173562708
13.4444444444444,4.97659870820585,26.25,18,36.6691966609859,20.9109756780348,133.070946945
13.4444444444444,4.97659870820585,26.25,18,31.4052581020886,21.5296070055537,117.550437826504
13.4444444444444,4.97659870820585,26.25,18,27.8206170878114,21.9935145717467,105.937891502207
13.4444444444444,4.97659870820585,26.25,18,25.2170349696031,22.3544885066225,96.9150865234428
13.4444444444444,4.97659870820585,26.25,18,23.2382967464497,22.6434778476137,89.6987873012304
13.4444444444444,4.97659870820585,26.25,18,21.6827208917326,22.8801222283422,83.7938254127358
13.4444444444444,4.97659870820585,26.25,20,71.1471634023655,18.779898888294,207.744077139054
13.4444444444444,4.97659870820585,26.25,20,50.3917831240113,20.098692462056,170.582678272716
13.4444444444444,4.97659870820585,26.25,20,40.3612493038513,20.9721790045396,146.148289288864
13.4444444444444,4.97659870820585,26.25,20,34.2917384082745,21.5950567419267,128.789825676673
13.4444444444444,4.97659870820585,26.25,20,30.195236980207,22.0621452672246,115.801768100227
13.4444444444444,4.97659870820585,26.25,20,27.2360202717847,22.4256163468668,105.709340392236
13.4444444444444,4.97659870820585,26.25,20,24.9952319421598,22.7166246622911,97.6368605008185
13.4444444444444,4.97659870820585,26.25,20,23.2382967464497,22.9549434962244,91.0306116823102
13.4444444444444,4.97659870820585,26.25,22,82.2114187310658,18.8120653734334,227.516264249874
13.4444444444444,4.97659870820585,26.25,22,55.955291895734,20.1430684669289,186.272167164169
13.4444444444444,4.97659870820585,26.25,22,44.2229251229351,21.0220976813775,159.230862211818
13.4444444444444,4.97659870820585,26.25,22,37.2736856211062,21.648647266719,140.028352072785
13.4444444444444,4.97659870820585,26.25,22,32.6312153449728,22.1184507270294,125.661330611822
13.4444444444444,4.97659870820585,26.25,22,29.2978132833713,22.4840324841719,114.497199208325
13.4444444444444,4.97659870820585,26.25,22,26.7837516485741,22.7767416984653,105.567030717647
13.4444444444444,4.97659870820585,26.25,22,24.8181449550679,23.0164660204444,98.2584010510121
13.4444444444444,4.97659870820585,26.25,24,93.4161,18.9281928229937,244.255011795923
13.4444444444444,4.97659870820585,26.25,24,62.0121913732938,20.1791639223791,201.991726940551
13.4444444444444,4.97659870820585,26.25,24,48.280001868924,21.0634315992292,172.322612553868
13.4444444444444,4.97659870820585,26.25,24,40.3612493038513,21.693259074462,151.268739625002
13.4444444444444,4.97659870820585,26.25,24,35.1335697048934,22.1654264244983,135.519345480714
13.4444444444444,4.97659870820585,26.25,24,31.4052581020886,22.5328307396868,123.281375798873
13.4444444444444,4.97659870820585,26.25,24,28.6056231599992,22.8270001718957,113.492083118566
13.4444444444444,4.97659870820585,26.25,24,26.4234385529301,23.067928301463,105.479982086483
3,99.9,33,6,62.0121913732938,12.8044861240633,138.126523402709
3,99.9,33,6,31.4052581020886,17.4217048566793,111.594050424505
3,99.9,33,6,23.2382967464497,19.7155820857888,97.2973328566368
3,99.9,33,8,93.4161,13.2135121969006,181.199558445711
3,99.9,33,8,40.3612493038513,17.97558434784,144.278206994162
3,99.9,33,8,28.6056231599992,20.4262616084932,123.628203100872
3,99.9,33,8,23.2382967464497,21.9083711364174,110.608493657139
3,99.9,33,8,21,22.6177055690687,104.236915070036
3,99.9,33,10,50.3917831240113,18.3199939589419,176.803468429893
3,99.9,33,10,34.2917384082745,20.8755293023753,149.654496434422
3,99.9,33,10,27.2360202717847,22.427078108976,132.447653161115
3,99.9,33,10,23.2382967464497,23.4716267293581,120.558196809288
3,99.9,33,10,21,24.1201162835641,113.053661060176
3,99.9,33,12,62.0121913732938,18.5512540868856,209.289872021699
3,99.9,33,12,40.3612493038513,21.1842665693538,175.528688804177
3,99.9,33,12,31.4052581020886,22.7858070672084,154.07051283518
3,99.9,33,12,26.4234385529301,23.8659850839616,139.206937379025
3,99.9,33,12,23.2382967464497,24.6445845809492,128.298445347356
3,99.9,33,12,21.0232041055043,25.2327313378712,119.950135696201
3,99.9,33,14,76.3603632187827,18.7117483826515,241.83418993616
3,99.9,33,14,46.9040702333747,21.4085179093895,201.32684977443
3,99.9,33,14,35.7701844416653,23.0482661340853,175.569214671325
3,99.9,33,14,29.7155535786059,24.1554257393071,157.699283249279
3,99.9,33,14,25.8854370281542,24.9542410112367,144.5671577755
3,99.9,33,14,23.2382967464497,25.5581117633824,134.506834186397
3,99.9,33,14,21.2974905868153,26.0307889031121,126.552104466399
3,99.9,33,14,21,26.1056295465577,125.286144695152
3,99.9,33,16,93.4161,18.9562062882772,272.294962740559
3,99.9,33,16,54.051953234437,21.5777063347127,227.095396941336
3,99.9,33,16,40.3612493038513,23.2482174496242,196.994758390267
3,99.9,33,16,33.1262037143921,24.3767036262684,176.093286931542
3,99.9,33,16,28.6056231599992,25.1913956540699,160.719877491675
3,99.9,33,16,25.5029403061798,25.8076025767006,148.933601128394
3,99.9,33,16,23.2382967464497,26.2901493623963,139.60841240441
3,99.9,33,16,21.511329508524,26.6783492859851,132.0454116888
3,99.9,33,16,21,26.7968367150297,129.726134467417
3,99.9,33,18,62.0121913732938,21.7086345147489,252.869097003514
3,99.9,33,18,45.2177283181504,23.4052041877473,218.378766594083
3,99.9,33,18,36.6691966609859,24.5511416239024,194.424344196287
3,99.9,33,18,31.4052581020886,25.3787202845004,176.795250034765
3,99.9,33,18,27.8206170878114,26.0049003777525,163.272352999543
3,99.9,33,18,25.2170349696031,26.4954141909901,152.568216038274
3,99.9,33,18,23.2382967464497,26.8901323438451,143.883421329996
3,99.9,33,18,21.6827208917326,27.2146693555958,136.69505272482
3,99.9,33,20,71.1471634023655,21.8112055938329,278.685554472527
3,99.9,33,20,50.3917831240113,23.5312961928598,239.743240793734
3,99.9,33,20,40.3612493038513,24.6919903303122,212.715008673481
3,99.9,33,20,34.2917384082745,25.530309241254,192.817906502342
