datetime,Ce_pvpc_eur_MWh,Ce_spot_market_price_eur_MWh,Ce_pvpc_eur_kWh,Ce_spot_market_price_eur_kWh
2023-07-15 05:00:00+00:00,129.56,91.0,0.12956,0.091
2023-07-15 06:00:00+00:00,112.9,76.26,0.11290000000000001,0.07626000000000001
2023-07-15 07:00:00+00:00,93.28,61.69,0.09328,0.06169
2023-07-15 08:00:00+00:00,79.22,50.54,0.07922,0.05054
2023-07-15 09:00:00+00:00,48.22,25.1,0.04822,0.0251
2023-07-15 10:00:00+00:00,46.95,25.0,0.046950000000000006,0.025
2023-07-15 11:00:00+00:00,35.18,14.0,0.03518,0.014
2023-07-15 12:00:00+00:00,22.32,4.3,0.02232,0.0043
2023-07-15 13:00:00+00:00,22.33,4.3,0.02233,0.0043
2023-07-15 14:00:00+00:00,19.42,1.64,0.019420000000000003,0.00164
2023-07-15 15:00:00+00:00,22.89,4.3,0.02289,0.0043
2023-07-15 16:00:00+00:00,57.78,30.0,0.057780000000000005,0.03
2023-07-15 17:00:00+00:00,102.27,66.81,0.10227,0.06681000000000001
2023-07-15 18:00:00+00:00,128.12,89.0,0.12812,0.089
2023-07-15 19:00:00+00:00,150.26,107.02,0.15026,0.10702
2023-07-15 20:00:00+00:00,150.27,107.02,0.15027000000000001,0.10702
2023-07-15 21:00:00+00:00,146.85,103.0,0.14685,0.10300000000000001
2023-07-15 22:00:00+00:00,114.64,80.02,0.11464,0.08002
2023-07-15 23:00:00+00:00,107.37,72.17,0.10737000000000001,0.07217
2023-07-16 00:00:00+00:00,106.99,70.81,0.10699,0.07081
2023-07-16 01:00:00+00:00,107.03,69.71,0.10703,0.06971
2023-07-16 02:00:00+00:00,107.05,69.71,0.10705,0.06971
2023-07-16 03:00:00+00:00,109.18,71.63,0.10918000000000001,0.07163
2023-07-16 04:00:00+00:00,117.14,79.98,0.11714000000000001,0.07998000000000001
2023-07-16 05:00:00+00:00,118.26,79.98,0.11826,0.07998000000000001
2023-07-16 06:00:00+00:00,108.88,69.71,0.10888,0.06971
2023-07-16 07:00:00+00:00,63.25,26.98,0.06325,0.02698
2023-07-16 08:00:00+00:00,52.45,25.0,0.052450000000000004,0.025
2023-07-16 09:00:00+00:00,51.74,25.0,0.05174,0.025
2023-07-16 10:00:00+00:00,51.09,25.0,0.05109,0.025
2023-07-16 11:00:00+00:00,50.99,25.02,0.05099,0.02502
2023-07-16 12:00:00+00:00,50.82,25.0,0.050820000000000004,0.025
2023-07-16 13:00:00+00:00,45.34,20.0,0.045340000000000005,0.02
2023-07-16 14:00:00+00:00,40.2,15.69,0.04020000000000001,0.01569
2023-07-16 15:00:00+00:00,40.34,15.69,0.04034,0.01569
2023-07-16 16:00:00+00:00,63.84,34.6,0.06384000000000001,0.0346
2023-07-16 17:00:00+00:00,132.01,93.82,0.13201,0.09382
2023-07-16 18:00:00+00:00,138.4,100.98,0.1384,0.10098
2023-07-16 19:00:00+00:00,149.6,110.72,0.1496,0.11072
2023-07-16 20:00:00+00:00,154.34,114.95,0.15434,0.11495000000000001
2023-07-16 21:00:00+00:00,149.02,110.0,0.14902,0.11
2023-07-16 22:00:00+00:00,125.39,90.68,0.12539,0.09068000000000001
2023-07-16 23:00:00+00:00,107.38,73.32,0.10738,0.07332
2023-07-17 00:00:00+00:00,106.33,71.05,0.10633,0.07105
2023-07-17 01:00:00+00:00,106.51,70.0,0.10651000000000001,0.07
2023-07-17 02:00:00+00:00,106.0,70.59,0.106,0.07059
2023-07-17 03:00:00+00:00,105.71,71.0,0.10571,0.07100000000000001
2023-07-17 04:00:00+00:00,117.97,85.01,0.11797,0.08501
2023-07-17 05:00:00+00:00,144.99,109.5,0.14499,0.1095
2023-07-17 06:00:00+00:00,168.93,110.85,0.16893,0.11084999999999999
2023-07-17 07:00:00+00:00,152.43,96.08,0.15243,0.09608
2023-07-17 08:00:00+00:00,177.73,77.4,0.17773,0.07740000000000001
2023-07-17 09:00:00+00:00,173.59,73.52,0.17359,0.07352
2023-07-17 10:00:00+00:00,182.53,81.01,0.18253,0.08101000000000001
2023-07-17 11:00:00+00:00,173.74,73.52,0.17374,0.07352
2023-07-17 12:00:00+00:00,127.87,73.32,0.12787,0.07332
2023-07-17 13:00:00+00:00,127.51,73.02,0.12751,0.07302
2023-07-17 14:00:00+00:00,127.37,73.02,0.12737,0.07302
2023-07-17 15:00:00+00:00,129.56,75.36,0.12956,0.07536
2023-07-17 16:00:00+00:00,186.13,84.24,0.18613,0.08424
2023-07-17 17:00:00+00:00,192.54,90.0,0.19254,0.09
2023-07-17 18:00:00+00:00,221.59,113.98,0.22159,0.11398000000000001
2023-07-17 19:00:00+00:00,235.12,125.0,0.23512,0.125
2023-07-17 20:00:00+00:00,191.45,126.44,0.19144999999999998,0.12644
2023-07-17 21:00:00+00:00,174.25,111.49,0.17425000000000002,0.11148999999999999
2023-07-17 22:00:00+00:00,134.28,100.28,0.13428,0.10028000000000001
2023-07-17 23:00:00+00:00,124.06,91.8,0.12406,0.09179999999999999
2023-07-18 00:00:00+00:00,124.0,91.1,0.124,0.0911
2023-07-18 01:00:00+00:00,125.46,91.8,0.12546,0.09179999999999999
2023-07-18 02:00:00+00:00,123.34,89.99,0.12334,0.08999
2023-07-18 03:00:00+00:00,125.04,91.8,0.12504,0.09179999999999999
2023-07-18 04:00:00+00:00,130.16,96.88,0.13016,0.09688
2023-07-18 05:00:00+00:00,143.57,108.65,0.14357,0.10865000000000001
2023-07-18 06:00:00+00:00,167.97,110.0,0.16797,0.11
2023-07-18 07:00:00+00:00,153.8,97.75,0.15380000000000002,0.09775
2023-07-18 08:00:00+00:00,193.08,91.8,0.19308000000000003,0.09179999999999999
2023-07-18 09:00:00+00:00,190.58,89.74,0.19058000000000003,0.08974
2023-07-18 10:00:00+00:00,185.01,84.74,0.18501,0.08474
2023-07-18 11:00:00+00:00,181.68,81.99,0.18168,0.08199
2023-07-18 12:00:00+00:00,135.34,81.66,0.13534000000000002,0.08166
2023-07-18 13:00:00+00:00,135.76,81.9,0.13576,0.0819
2023-07-18 14:00:00+00:00,139.16,84.78,0.13916,0.08478000000000001
2023-07-18 15:00:00+00:00,154.04,96.9,0.15403999999999998,0.09690000000000001
2023-07-18 16:00:00+00:00,203.66,98.85,0.20366,0.09885
2023-07-18 17:00:00+00:00,204.05,98.85,0.20405,0.09885
2023-07-18 18:00:00+00:00,217.99,110.31,0.21799000000000002,0.11031
2023-07-18 19:00:00+00:00,228.72,120.01,0.22872,0.12001
2023-07-18 20:00:00+00:00,180.48,118.0,0.18048,0.11800000000000001
2023-07-18 21:00:00+00:00,170.73,109.3,0.17073,0.1093
2023-07-18 22:00:00+00:00,143.68,108.11,0.14368,0.10811
2023-07-18 23:00:00+00:00,136.29,101.2,0.13629,0.1012
2023-07-19 00:00:00+00:00,131.94,97.25,0.13194,0.09725
2023-07-19 01:00:00+00:00,126.91,92.1,0.12691,0.0921
2023-07-19 02:00:00+00:00,124.32,89.84,0.12432,0.08984
2023-07-19 03:00:00+00:00,124.44,90.1,0.12444,0.0901
2023-07-19 04:00:00+00:00,132.2,97.5,0.13219999999999998,0.0975
2023-07-19 05:00:00+00:00,140.04,105.06,0.14004,0.10506
2023-07-19 06:00:00+00:00,169.98,111.3,0.16998,0.1113
2023-07-19 07:00:00+00:00,156.73,99.9,0.15672999999999998,0.0999
2023-07-19 08:00:00+00:00,195.03,93.08,0.19503,0.09308
2023-07-19 09:00:00+00:00,188.14,87.0,0.18814,0.08700000000000001
2023-07-19 10:00:00+00:00,188.87,87.3,0.18887,0.0873
2023-07-19 11:00:00+00:00,188.24,87.0,0.18824000000000002,0.08700000000000001
2023-07-19 12:00:00+00:00,138.16,83.52,0.13816,0.08352
2023-07-19 13:00:00+00:00,135.76,81.42,0.13576,0.08142
2023-07-19 14:00:00+00:00,131.76,78.0,0.13176,0.078
2023-07-19 15:00:00+00:00,130.98,77.09,0.13097999999999999,0.07709
2023-07-19 16:00:00+00:00,185.37,82.72,0.18537,0.08272
2023-07-19 17:00:00+00:00,203.76,99.0,0.20376,0.099
2023-07-19 18:00:00+00:00,209.89,102.33,0.20989,0.10233
2023-07-19 19:00:00+00:00,221.07,113.04,0.22107,0.11304000000000002
2023-07-19 20:00:00+00:00,179.17,116.03,0.17917,0.11603000000000001
2023-07-19 21:00:00+00:00,164.2,102.63,0.16419999999999998,0.10263
2023-07-19 22:00:00+00:00,135.44,101.12,0.13544,0.10112
2023-07-19 23:00:00+00:00,128.37,94.5,0.12837,0.0945
2023-07-20 00:00:00+00:00,123.96,90.1,0.12396,0.0901
2023-07-20 01:00:00+00:00,124.91,90.09,0.12491,0.09009
2023-07-20 02:00:00+00:00,124.86,90.0,0.12486,0.09
2023-07-20 03:00:00+00:00,131.55,96.0,0.13155,0.096
2023-07-20 04:00:00+00:00,136.65,101.73,0.13665000000000002,0.10173
2023-07-20 05:00:00+00:00,145.52,109.99,0.14552,0.10998999999999999
2023-07-20 06:00:00+00:00,170.18,111.45,0.17018,0.11145000000000001
2023-07-20 07:00:00+00:00,158.56,101.28,0.15856,0.10128000000000001
2023-07-20 08:00:00+00:00,199.95,97.0,0.19995,0.097
2023-07-20 09:00:00+00:00,199.07,96.0,0.19907,0.096
2023-07-20 10:00:00+00:00,194.91,92.0,0.19491,0.092
2023-07-20 11:00:00+00:00,181.95,80.85,0.18195,0.08084999999999999
2023-07-20 12:00:00+00:00,131.5,76.72,0.1315,0.07672
2023-07-20 13:00:00+00:00,131.05,75.03,0.13105000000000003,0.07503
2023-07-20 14:00:00+00:00,133.15,77.31,0.13315000000000002,0.07731
2023-07-20 15:00:00+00:00,134.57,77.45,0.13457,0.07745
2023-07-20 16:00:00+00:00,181.73,75.25,0.18173,0.07525
2023-07-20 17:00:00+00:00,192.36,85.0,0.19236000000000003,0.085
2023-07-20 18:00:00+00:00,210.67,101.46,0.21067,0.10146
2023-07-20 19:00:00+00:00,220.58,110.8,0.22058000000000003,0.1108
2023-07-20 20:00:00+00:00,176.58,112.47,0.17658000000000001,0.11247
2023-07-20 21:00:00+00:00,171.31,107.84,0.17131000000000002,0.10784
2023-07-20 22:00:00+00:00,140.46,103.05,0.14046,0.10305
2023-07-20 23:00:00+00:00,126.95,88.94,0.12695,0.08894
2023-07-21 00:00:00+00:00,118.62,82.0,0.11862,0.082
2023-07-21 01:00:00+00:00,119.59,82.0,0.11959,0.082
2023-07-21 02:00:00+00:00,119.4,82.0,0.1194,0.082
2023-07-21 03:00:00+00:00,125.61,88.0,0.12561,0.088
2023-07-21 04:00:00+00:00,138.13,102.0,0.13813,0.10200000000000001
2023-07-21 05:00:00+00:00,145.26,109.38,0.14526,0.10937999999999999
2023-07-21 06:00:00+00:00,170.5,111.51,0.1705,0.11151000000000001
2023-07-21 07:00:00+00:00,161.17,103.09,0.16116999999999998,0.10309
2023-07-21 08:00:00+00:00,198.84,95.35,0.19884000000000002,0.09534999999999999
2023-07-21 09:00:00+00:00,195.82,91.72,0.19582,0.09172
2023-07-21 10:00:00+00:00,191.99,88.0,0.19199000000000002,0.088
2023-07-21 11:00:00+00:00,195.85,91.72,0.19585,0.09172
2023-07-21 12:00:00+00:00,142.42,85.0,0.14242,0.085
2023-07-21 13:00:00+00:00,133.22,76.86,0.13322,0.07686
2023-07-21 14:00:00+00:00,131.03,75.2,0.13103,0.0752
2023-07-21 15:00:00+00:00,129.87,74.0,0.12987,0.074
2023-07-21 16:00:00+00:00,185.97,79.94,0.18597,0.07994
2023-07-21 17:00:00+00:00,200.03,91.72,0.20003,0.09172
2023-07-21 18:00:00+00:00,211.02,103.09,0.21102,0.10309
2023-07-21 19:00:00+00:00,217.79,106.5,0.21778999999999998,0.1065
2023-07-21 20:00:00+00:00,178.07,111.38,0.17807,0.11137999999999999
2023-07-21 21:00:00+00:00,171.57,105.0,0.17157,0.105
2023-07-21 22:00:00+00:00,134.09,98.14,0.13409000000000001,0.09814
2023-07-21 23:00:00+00:00,141.98,105.01,0.14198,0.10501
2023-07-22 00:00:00+00:00,142.81,105.0,0.14281,0.105
2023-07-22 01:00:00+00:00,140.68,102.38,0.14068,0.10238
2023-07-22 02:00:00+00:00,138.48,100.0,0.13848,0.1
2023-07-22 03:00:00+00:00,133.3,95.01,0.1333,0.09501000000000001
2023-07-22 04:00:00+00:00,140.38,103.05,0.14038,0.10305
2023-07-22 05:00:00+00:00,142.02,105.0,0.14202,0.105
2023-07-22 06:00:00+00:00,140.17,102.01,0.14017,0.10201
2023-07-22 07:00:00+00:00,117.28,82.16,0.11728000000000001,0.08216
2023-07-22 08:00:00+00:00,110.71,75.9,0.11071,0.07590000000000001
2023-07-22 09:00:00+00:00,103.45,71.2,0.10345,0.0712
2023-07-22 10:00:00+00:00,103.54,71.2,0.10354000000000001,0.0712
2023-07-22 11:00:00+00:00,103.7,71.7,0.1037,0.0717
2023-07-22 12:00:00+00:00,103.63,71.2,0.10363,0.0712
2023-07-22 13:00:00+00:00,103.54,70.9,0.10354000000000001,0.0709
2023-07-22 14:00:00+00:00,102.12,69.6,0.10212,0.0696
2023-07-22 15:00:00+00:00,104.59,71.5,0.10459,0.07150000000000001
2023-07-22 16:00:00+00:00,118.18,80.0,0.11818000000000001,0.08
2023-07-22 17:00:00+00:00,132.66,93.81,0.13266,0.09381
2023-07-22 18:00:00+00:00,152.3,110.09,0.15230000000000002,0.11009000000000001
2023-07-22 19:00:00+00:00,155.85,113.4,0.15585,0.11340000000000001
2023-07-22 20:00:00+00:00,158.49,115.67,0.15849000000000002,0.11567000000000001
2023-07-22 21:00:00+00:00,155.04,112.47,0.15503999999999998,0.11247
2023-07-22 22:00:00+00:00,143.66,106.03,0.14366,0.10603
2023-07-22 23:00:00+00:00,140.76,103.01,0.14076,0.10301
2023-07-23 00:00:00+00:00,133.88,96.48,0.13388,0.09648000000000001
2023-07-23 01:00:00+00:00,133.32,95.67,0.13332,0.09567
2023-07-23 02:00:00+00:00,130.83,93.16,0.13083,0.09315999999999999
2023-07-23 03:00:00+00:00,131.81,94.1,0.13181,0.0941
2023-07-23 04:00:00+00:00,130.63,93.16,0.13063,0.09315999999999999
2023-07-23 05:00:00+00:00,125.59,89.0,0.12559,0.089
2023-07-23 06:00:00+00:00,118.13,77.61,0.11813,0.07761
2023-07-23 07:00:00+00:00,111.04,70.0,0.11104000000000001,0.07
2023-07-23 08:00:00+00:00,70.05,36.0,0.07005,0.036000000000000004
2023-07-23 09:00:00+00:00,48.1,20.1,0.048100000000000004,0.020100000000000003
2023-07-23 10:00:00+00:00,28.15,0.1,0.028149999999999998,0.0001
2023-07-23 11:00:00+00:00,25.95,0.01,0.02595,1e-05
2023-07-23 12:00:00+00:00,25.96,0.0,0.02596,0.0
2023-07-23 13:00:00+00:00,25.57,0.0,0.025570000000000002,0.0
2023-07-23 14:00:00+00:00,25.53,0.0,0.02553,0.0
2023-07-23 15:00:00+00:00,31.15,4.1,0.03115,0.0040999999999999995
2023-07-23 16:00:00+00:00,51.97,20.1,0.05197,0.020100000000000003
2023-07-23 17:00:00+00:00,109.15,70.65,0.10915000000000001,0.07065
2023-07-23 18:00:00+00:00,129.19,90.0,0.12919,0.09
2023-07-23 19:00:00+00:00,142.06,99.0,0.14206,0.099
2023-07-23 20:00:00+00:00,157.0,113.0,0.157,0.113
2023-07-23 21:00:00+00:00,159.65,114.95,0.15965000000000001,0.11495000000000001
2023-07-23 22:00:00+00:00,139.4,103.39,0.1394,0.10339
2023-07-23 23:00:00+00:00,138.45,101.0,0.13845,0.101
2023-07-24 00:00:00+00:00,125.9,88.39,0.1259,0.08839
2023-07-24 01:00:00+00:00,121.42,83.1,0.12142,0.0831
2023-07-24 02:00:00+00:00,120.34,82.23,0.12034,0.08223000000000001
2023-07-24 03:00:00+00:00,128.88,91.1,0.12888,0.0911
2023-07-24 04:00:00+00:00,142.22,105.43,0.14222,0.10543000000000001
2023-07-24 05:00:00+00:00,141.48,105.64,0.14148,0.10564
2023-07-24 06:00:00+00:00,164.14,105.64,0.16413999999999998,0.10564
2023-07-24 07:00:00+00:00,162.46,105.0,0.16246000000000002,0.105
2023-07-24 08:00:00+00:00,203.63,99.94,0.20363,0.09994
2023-07-24 09:00:00+00:00,197.82,94.62,0.19782,0.09462000000000001
2023-07-24 10:00:00+00:00,190.76,87.56,0.19075999999999999,0.08756
2023-07-24 11:00:00+00:00,185.54,81.76,0.18553999999999998,0.08176000000000001
2023-07-24 12:00:00+00:00,132.62,75.0,0.13262000000000002,0.075
2023-07-24 13:00:00+00:00,124.9,68.0,0.12490000000000001,0.068
2023-07-24 14:00:00+00:00,122.93,66.2,0.12293000000000001,0.06620000000000001
2023-07-24 15:00:00+00:00,124.97,67.9,0.12497,0.0679
2023-07-24 16:00:00+00:00,172.06,67.3,0.17206000000000002,0.0673
2023-07-24 17:00:00+00:00,176.84,70.9,0.17684,0.0709
2023-07-24 18:00:00+00:00,210.93,102.0,0.21093,0.10200000000000001
2023-07-24 19:00:00+00:00,216.07,105.25,0.21606999999999998,0.10525
2023-07-24 20:00:00+00:00,171.49,105.84,0.17149,0.10584
2023-07-24 21:00:00+00:00,169.68,103.39,0.16968,0.10339
2023-07-24 22:00:00+00:00,136.2,99.87,0.1362,0.09987
2023-07-24 23:00:00+00:00,127.48,90.43,0.12748,0.09043000000000001
2023-07-25 00:00:00+00:00,128.05,90.1,0.12805000000000002,0.0901
2023-07-25 01:00:00+00:00,128.76,89.87,0.12875999999999999,0.08987
2023-07-25 02:00:00+00:00,124.73,86.99,0.12473000000000001,0.08699
2023-07-25 03:00:00+00:00,127.44,90.43,0.12744,0.09043000000000001
2023-07-25 04:00:00+00:00,139.09,103.0,0.13909000000000002,0.10300000000000001
2023-07-25 05:00:00+00:00,139.75,103.84,0.13975,0.10384
2023-07-25 06:00:00+00:00,162.43,103.39,0.16243000000000002,0.10339
2023-07-25 07:00:00+00:00,157.99,99.0,0.15799000000000002,0.099
2023-07-25 08:00:00+00:00,193.64,89.71,0.19363999999999998,0.08971
2023-07-25 09:00:00+00:00,182.13,78.0,0.18213,0.078
2023-07-25 10:00:00+00:00,179.79,76.0,0.17979,0.076
2023-07-25 11:00:00+00:00,181.76,78.0,0.18176,0.078
2023-07-25 12:00:00+00:00,130.24,73.0,0.13024000000000002,0.073
2023-07-25 13:00:00+00:00,129.17,72.2,0.12916999999999998,0.0722
2023-07-25 14:00:00+00:00,128.76,71.5,0.12875999999999999,0.07150000000000001
2023-07-25 15:00:00+00:00,130.21,71.5,0.13021000000000002,0.07150000000000001
2023-07-25 16:00:00+00:00,179.87,72.0,0.17987,0.07200000000000001
2023-07-25 17:00:00+00:00,198.91,89.71,0.19891,0.08971
2023-07-25 18:00:00+00:00,220.2,110.38,0.2202,0.11037999999999999
2023-07-25 19:00:00+00:00,236.85,120.01,0.23685,0.12001
2023-07-25 20:00:00+00:00,181.01,110.84,0.18101,0.11084000000000001
2023-07-25 21:00:00+00:00,175.89,105.45,0.17589,0.10545
2023-07-25 22:00:00+00:00,144.53,105.0,0.14453,0.105
2023-07-25 23:00:00+00:00,137.16,96.94,0.13716,0.09694
2023-07-26 00:00:00+00:00,131.73,92.1,0.13172999999999999,0.0921
2023-07-26 01:00:00+00:00,135.91,95.38,0.13591,0.09537999999999999
2023-07-26 02:00:00+00:00,132.95,92.1,0.13294999999999998,0.0921
2023-07-26 03:00:00+00:00,135.48,94.87,0.13548,0.09487000000000001
2023-07-26 04:00:00+00:00,143.77,103.84,0.14377,0.10384
2023-07-26 05:00:00+00:00,148.01,108.8,0.14801,0.1088
2023-07-26 06:00:00+00:00,175.05,111.15,0.17505,0.11115000000000001
2023-07-26 07:00:00+00:00,169.6,107.85,0.1696,0.10785
2023-07-26 08:00:00+00:00,207.6,99.81,0.2076,0.09981000000000001
2023-07-26 09:00:00+00:00,201.58,93.6,0.20158,0.0936
2023-07-26 10:00:00+00:00,199.58,91.5,0.19958,0.0915
2023-07-26 11:00:00+00:00,198.24,90.7,0.19824,0.0907
2023-07-26 12:00:00+00:00,150.52,88.97,0.15052000000000001,0.08897000000000001
2023-07-26 13:00:00+00:00,149.11,87.86,0.14911000000000002,0.08786000000000001
2023-07-26 14:00:00+00:00,145.95,84.82,0.14595,0.08481999999999999
2023-07-26 15:00:00+00:00,153.57,92.0,0.15356999999999998,0.092
2023-07-26 16:00:00+00:00,210.03,100.1,0.21003,0.1001
2023-07-26 17:00:00+00:00,221.01,111.15,0.22100999999999998,0.11115000000000001
2023-07-26 18:00:00+00:00,231.14,120.3,0.23113999999999998,0.1203
2023-07-26 19:00:00+00:00,233.64,121.88,0.23364,0.12188
2023-07-26 20:00:00+00:00,194.07,127.0,0.19407,0.127
2023-07-26 21:00:00+00:00,180.6,115.1,0.1806,0.1151
2023-07-26 22:00:00+00:00,159.99,119.2,0.15999000000000002,0.1192
2023-07-26 23:00:00+00:00,151.55,111.15,0.15155000000000002,0.11115000000000001
2023-07-27 00:00:00+00:00,149.11,108.5,0.14911000000000002,0.1085
2023-07-27 01:00:00+00:00,149.04,107.86,0.14904,0.10786
2023-07-27 02:00:00+00:00,146.31,105.1,0.14631,0.1051
2023-07-27 03:00:00+00:00,149.0,107.86,0.149,0.10786
2023-07-27 04:00:00+00:00,151.73,111.15,0.15173,0.11115000000000001
2023-07-27 05:00:00+00:00,152.98,113.35,0.15298,0.11334999999999999
2023-07-27 06:00:00+00:00,170.82,109.5,0.17082,0.1095
2023-07-27 07:00:00+00:00,157.46,99.12,0.15746000000000002,0.09912
2023-07-27 08:00:00+00:00,202.38,96.8,0.20238,0.0968
2023-07-27 09:00:00+00:00,194.61,90.39,0.19461,0.09039
2023-07-27 10:00:00+00:00,191.41,86.45,0.19141,0.08645
2023-07-27 11:00:00+00:00,183.96,80.01,0.18396,0.08001000000000001
2023-07-27 12:00:00+00:00,137.96,78.33,0.13796,0.07833
2023-07-27 13:00:00+00:00,135.21,76.01,0.13521000000000002,0.07601000000000001
2023-07-27 14:00:00+00:00,132.52,73.6,0.13252000000000003,0.0736
2023-07-27 15:00:00+00:00,135.83,76.51,0.13583,0.07651000000000001
2023-07-27 16:00:00+00:00,186.41,77.84,0.18641,0.07784
2023-07-27 17:00:00+00:00,196.85,87.56,0.19685,0.08756
2023-07-27 18:00:00+00:00,219.69,111.0,0.21969,0.111
2023-07-27 19:00:00+00:00,227.03,118.0,0.22703,0.11800000000000001
2023-07-27 20:00:00+00:00,185.4,121.0,0.1854,0.121
2023-07-27 21:00:00+00:00,178.73,115.25,0.17873,0.11525
2023-07-27 22:00:00+00:00,148.69,109.8,0.14869,0.1098
2023-07-27 23:00:00+00:00,147.79,108.2,0.14779,0.1082
2023-07-28 00:00:00+00:00,141.11,101.38,0.14111,0.10138
2023-07-28 01:00:00+00:00,141.7,101.38,0.1417,0.10138
2023-07-28 02:00:00+00:00,136.13,96.75,0.13613,0.09675
2023-07-28 03:00:00+00:00,139.96,100.15,0.13996,0.10015
2023-07-28 04:00:00+00:00,146.22,107.0,0.14622,0.107
2023-07-28 05:00:00+00:00,149.62,111.02,0.14962,0.11102
2023-07-28 06:00:00+00:00,174.53,112.99,0.17453000000000002,0.11299
2023-07-28 07:00:00+00:00,166.55,107.87,0.16655,0.10787000000000001
2023-07-28 08:00:00+00:00,204.73,99.54,0.20473,0.09954
2023-07-28 09:00:00+00:00,196.84,93.0,0.19684000000000001,0.093
2023-07-28 10:00:00+00:00,191.24,87.97,0.19124000000000002,0.08797
2023-07-28 11:00:00+00:00,182.64,80.0,0.18264,0.08
2023-07-28 12:00:00+00:00,132.74,75.65,0.13274000000000002,0.07565000000000001
2023-07-28 13:00:00+00:00,134.48,76.1,0.13448,0.0761
2023-07-28 14:00:00+00:00,137.05,78.33,0.13705,0.07833
2023-07-28 15:00:00+00:00,137.54,78.52,0.13754,0.07851999999999999
2023-07-28 16:00:00+00:00,193.57,84.99,0.19357,0.08499
2023-07-28 17:00:00+00:00,210.04,100.15,0.21004,0.10015
2023-07-28 18:00:00+00:00,219.6,110.82,0.2196,0.11082
2023-07-28 19:00:00+00:00,224.24,113.82,0.22424000000000002,0.11381999999999999
2023-07-28 20:00:00+00:00,178.42,113.09,0.17842,0.11309000000000001
2023-07-28 21:00:00+00:00,174.86,109.5,0.17486000000000002,0.1095
2023-07-28 22:00:00+00:00,139.24,103.09,0.13924,0.10309
2023-07-28 23:00:00+00:00,137.57,100.07,0.13757,0.10006999999999999
2023-07-29 00:00:00+00:00,137.2,99.1,0.1372,0.0991
2023-07-29 01:00:00+00:00,137.09,99.1,0.13709000000000002,0.0991
2023-07-29 02:00:00+00:00,136.45,98.48,0.13645,0.09848000000000001
2023-07-29 03:00:00+00:00,137.21,99.0,0.13721,0.099
2023-07-29 04:00:00+00:00,138.22,100.0,0.13822,0.1
2023-07-29 05:00:00+00:00,136.6,99.1,0.1366,0.0991
2023-07-29 06:00:00+00:00,136.46,97.39,0.13646,0.09739
2023-07-29 07:00:00+00:00,123.63,81.71,0.12363,0.08170999999999999
2023-07-29 08:00:00+00:00,111.64,75.5,0.11164,0.0755
2023-07-29 09:00:00+00:00,94.95,63.75,0.09495,0.06375
2023-07-29 10:00:00+00:00,90.18,59.34,0.09018000000000001,0.059340000000000004
2023-07-29 11:00:00+00:00,68.23,41.0,0.06823,0.041
2023-07-29 12:00:00+00:00,49.16,25.0,0.049159999999999995,0.025
2023-07-29 13:00:00+00:00,49.29,25.0,0.04929,0.025
2023-07-29 14:00:00+00:00,59.16,33.57,0.05916,0.03357
2023-07-29 15:00:00+00:00,80.3,51.93,0.0803,0.051930000000000004
2023-07-29 16:00:00+00:00,108.28,73.1,0.10828,0.0731
2023-07-29 17:00:00+00:00,123.67,83.35,0.12367,0.08335
2023-07-29 18:00:00+00:00,139.76,100.65,0.13976,0.10065
2023-07-29 19:00:00+00:00,152.83,110.49,0.15283000000000002,0.11048999999999999
2023-07-29 20:00:00+00:00,153.2,110.86,0.1532,0.11086
2023-07-29 21:00:00+00:00,144.67,102.88,0.14467,0.10288
2023-07-29 22:00:00+00:00,140.45,99.1,0.14045,0.0991
2023-07-29 23:00:00+00:00,133.5,92.9,0.1335,0.09290000000000001
2023-07-30 00:00:00+00:00,131.6,90.45,0.1316,0.09045
2023-07-30 01:00:00+00:00,133.67,92.0,0.13366999999999998,0.092
2023-07-30 02:00:00+00:00,132.99,90.83,0.13299000000000002,0.09083
2023-07-30 03:00:00+00:00,137.81,95.66,0.13781000000000002,0.09566
2023-07-30 04:00:00+00:00,141.97,99.1,0.14197,0.0991
2023-07-30 05:00:00+00:00,138.45,96.13,0.13845,0.09613
2023-07-30 06:00:00+00:00,122.66,80.0,0.12266,0.08
2023-07-30 07:00:00+00:00,104.52,62.3,0.10452,0.0623
2023-07-30 08:00:00+00:00,63.26,25.0,0.06326,0.025
2023-07-30 09:00:00+00:00,40.52,11.2,0.04052000000000001,0.0112
2023-07-30 10:00:00+00:00,54.28,24.5,0.05428,0.0245
2023-07-30 11:00:00+00:00,54.21,25.0,0.05421,0.025
2023-07-30 12:00:00+00:00,56.91,27.7,0.056909999999999995,0.0277
2023-07-30 13:00:00+00:00,54.33,25.0,0.054329999999999996,0.025
2023-07-30 14:00:00+00:00,43.86,15.1,0.04386,0.0151
2023-07-30 15:00:00+00:00,46.26,20.25,0.046259999999999996,0.02025
2023-07-30 16:00:00+00:00,73.38,42.65,0.07338,0.04265
2023-07-30 17:00:00+00:00,111.02,75.83,0.11102,0.07583
2023-07-30 18:00:00+00:00,133.86,98.48,0.13386,0.09848000000000001
2023-07-30 19:00:00+00:00,154.42,112.82,0.15442,0.11281999999999999
2023-07-30 20:00:00+00:00,155.5,113.93,0.1555,0.11393
2023-07-30 21:00:00+00:00,152.37,110.95,0.15237,0.11095000000000001
