Tamb,HR,Tin,q,w_fan,Tout,m_w_lost
12.25,99.9,35.5,19.5,22.8471710932406,30.6624717527941,133.652007729506
12.25,99.9,35.5,24,52.7576678017077,27.7777123159056,255.132799575481
12.25,99.9,35.5,24,38.0352395088099,29.2702251679749,208.786053071527
12.25,99.9,35.5,24,30.7835394357415,30.2091867880248,179.029391944969
12.25,99.9,35.5,24,26.4234385369012,30.854623199721,158.299500079992
16.4444444444444,61.5423936476022,35.5,6,62.0121913060455,18.1942229554964,140.241690453907
16.4444444444444,61.5423936476022,35.5,6,24.3642161913431,24.1602320631205,92.7660373030511
16.4444444444444,61.5423936476022,35.5,10.5,38.0352395088099,24.7280079837183,154.483026547019
16.4444444444444,61.5423936476022,35.5,10.5,25.4780462767856,27.3201957337585,119.692036434072
16.4444444444444,61.5423936476022,35.5,10.5,21,28.5648341022017,102.250892360525
16.4444444444444,61.5423936476022,35.5,15,54.320698427312,24.9581427066913,216.137418142803
16.4444444444444,61.5423936476022,35.5,15,33.6564404439645,27.64168067683,164.575569782932
16.4444444444444,61.5423936476022,35.5,15,25.969306046518,29.1041757879071,135.197515647664
16.4444444444444,61.5423936476022,35.5,15,21.908892911244,30.024449063036,116.519107050052
16.4444444444444,61.5423936476022,35.5,19.5,75.7751193134642,25.0715675265038,278.060678325713
16.4444444444444,61.5423936476022,35.5,19.5,42.6479549191469,27.8165289537155,209.405658418611
16.4444444444444,61.5423936476022,35.5,19.5,31.80573788053,29.3100597948916,170.342308851132
16.4444444444444,61.5423936476022,35.5,19.5,26.2459663443596,30.2502795453908,145.483437477034
16.4444444444444,61.5423936476022,35.5,19.5,22.8471710932406,30.8967007437531,128.257005744427
16.4444444444444,61.5423936476022,35.5,24,52.7576678017077,27.9242524446371,254.281831914327
16.4444444444444,61.5423936476022,35.5,24,38.0352395088099,29.4395253732979,205.455236383206
16.4444444444444,61.5423936476022,35.5,24,30.7835394357415,30.3930980973403,174.384475501259
16.4444444444444,61.5423936476022,35.5,24,26.4234385369012,31.0487394993423,152.846939552875
20.6388888888889,36.0432676914233,35.5,6,62.0121913060455,18.2747650920585,153.765639475153
20.6388888888889,36.0432676914233,35.5,6,24.3642161913431,24.4783081872127,95.8133451933942
20.6388888888889,36.0432676914233,35.5,10.5,38.0352395088099,24.9200761007022,160.861912744212
