,G_Gh,G_Dh,G_Gk,G_Bn,Tamb_C,HR_pct, hs, Az,precip_mm, Td,Ce_pvpc_eur_MWh,Ce_spot_market_price_eur_MWh,Pth_kW,Tv_C
2022-01-08 20:00:00+00:00,0.0,0.0,0.0,0.0,5.8,86.0,0.0,81.5,0.0,3.7,270.0,209.37,200.0,35.0
2022-01-08 21:00:00+00:00,0.0,0.0,0.0,0.0,5.5,91.0,0.0,90.3,0.0,4.1,243.49,185.3,200.0,35.0
2022-01-08 22:00:00+00:00,0.0,0.0,0.0,0.0,5.1,88.0,0.0,100.4,0.0,3.3,199.53,147.94,200.0,35.0
2022-01-08 23:00:00+00:00,0.0,0.0,0.0,0.0,4.8,93.0,0.0,115.4,0.0,3.8,161.24,109.18,200.0,35.0
2022-01-09 00:00:00+00:00,0.0,0.0,0.0,0.0,4.5,94.0,0.0,-143.1,0.0,3.7,140.56,89.61,200.0,35.0
2022-01-09 01:00:00+00:00,0.0,0.0,0.0,0.0,4.2,97.0,0.0,-167.3,0.1,3.8,129.35,80.24,200.0,35.0
2022-01-09 02:00:00+00:00,0.0,0.0,0.0,0.0,3.9,97.0,0.0,-127.5,0.4,3.5,100.83,55.46,200.0,35.0
2022-01-09 03:00:00+00:00,0.0,0.0,0.0,0.0,3.6,98.0,0.0,-107.5,1.6,3.3,90.1,45.82,200.0,35.0
2022-01-09 04:00:00+00:00,0.0,0.0,0.0,0.0,3.8,98.0,0.0,-95.4,0.0,3.5,94.5,48.5,200.0,35.0
2022-01-09 05:00:00+00:00,0.0,0.0,0.0,0.0,3.6,97.0,0.0,-86.2,0.0,3.3,123.58,74.29,200.0,35.0
2022-01-09 06:00:00+00:00,0.0,0.0,0.0,0.0,3.6,98.0,0.0,-78.1,0.0,3.3,140.44,89.78,200.0,35.0
2022-01-09 07:00:00+00:00,0.0,0.0,0.0,0.0,3.5,98.0,0.0,-70.0,0.0,3.2,157.19,104.79,200.0,35.0
2022-01-09 08:00:00+00:00,2.0,2.0,1.0,0.0,3.6,98.0,0.4,-61.2,0.0,3.3,192.05,140.0,100.0,35.0
2022-01-09 09:00:00+00:00,23.0,23.0,18.0,0.0,3.9,98.0,10.4,-51.4,0.0,3.6,188.28,140.0,100.0,35.0
2022-01-09 10:00:00+00:00,27.0,27.0,22.0,0.0,4.1,94.0,19.0,-40.3,0.0,3.2,163.06,120.0,100.0,35.0
2022-01-09 11:00:00+00:00,55.0,55.0,46.0,0.0,4.4,91.0,25.7,-27.1,0.0,3.1,102.19,69.77,100.0,35.0
2022-01-09 12:00:00+00:00,90.0,90.0,79.0,0.0,4.9,93.0,29.7,-12.1,0.0,3.8,102.17,69.77,100.0,35.0
2022-01-09 13:00:00+00:00,405.0,225.0,610.0,355.0,6.8,85.0,30.6,3.5,0.0,4.5,87.97,57.96,100.0,35.0
2022-01-09 14:00:00+00:00,387.0,152.0,651.0,498.0,8.2,76.0,28.2,19.3,0.0,4.2,36.35,14.0,100.0,35.0
2022-01-09 15:00:00+00:00,307.0,128.0,538.0,462.0,8.8,68.0,22.8,33.4,0.0,3.4,136.04,92.52,100.0,35.0
2022-01-09 16:00:00+00:00,191.0,75.0,385.0,444.0,9.0,67.0,15.1,45.6,0.0,3.2,217.44,159.9,100.0,35.0
2022-01-09 17:00:00+00:00,65.0,41.0,172.0,241.0,8.4,68.0,5.8,56.3,0.0,2.9,271.74,207.9,100.0,35.0
2022-01-09 18:00:00+00:00,0.0,0.0,0.0,0.0,7.7,72.0,0.0,65.3,0.0,3.0,306.97,240.0,200.0,35.0
2022-01-09 19:00:00+00:00,0.0,0.0,0.0,0.0,7.4,72.0,0.0,73.5,0.0,2.7,295.63,230.82,200.0,35.0
2022-01-09 20:00:00+00:00,0.0,0.0,0.0,0.0,7.0,74.0,0.0,81.6,0.0,2.6,275.39,214.02,200.0,35.0
2022-01-09 21:00:00+00:00,0.0,0.0,0.0,0.0,6.7,67.0,0.0,90.3,0.0,1.1,278.99,215.88,200.0,35.0
2022-01-09 22:00:00+00:00,0.0,0.0,0.0,0.0,6.4,70.0,0.0,100.5,0.0,1.3,251.28,191.64,200.0,35.0
2022-01-09 23:00:00+00:00,0.0,0.0,0.0,0.0,6.0,72.0,0.0,115.4,0.0,1.5,262.58,196.23,200.0,35.0
2022-01-10 00:00:00+00:00,0.0,0.0,0.0,0.0,5.6,75.0,0.0,-143.1,0.0,1.6,227.99,165.0,200.0,35.0
2022-01-10 01:00:00+00:00,0.0,0.0,0.0,0.0,5.2,80.0,0.0,-167.5,0.0,2.1,220.69,158.7,200.0,35.0
2022-01-10 02:00:00+00:00,0.0,0.0,0.0,0.0,4.8,83.0,0.0,-128.1,0.0,2.2,222.04,159.3,200.0,35.0
2022-01-10 03:00:00+00:00,0.0,0.0,0.0,0.0,4.5,80.0,0.0,-108.1,0.0,1.4,222.81,160.1,200.0,35.0
2022-01-10 04:00:00+00:00,0.0,0.0,0.0,0.0,4.3,80.0,0.0,-95.5,0.0,1.2,238.49,173.01,200.0,35.0
2022-01-10 05:00:00+00:00,0.0,0.0,0.0,0.0,4.1,80.0,0.0,-86.3,0.0,1.0,263.71,200.1,200.0,35.0
2022-01-10 06:00:00+00:00,0.0,0.0,0.0,0.0,3.9,81.0,0.0,-78.2,0.0,0.9,287.76,228.46,200.0,35.0
2022-01-10 07:00:00+00:00,0.0,0.0,0.0,0.0,3.7,76.0,0.0,-70.1,0.0,0.0,320.99,234.74,200.0,35.0
2022-01-10 08:00:00+00:00,4.0,4.0,3.0,0.0,3.8,75.0,0.4,-61.3,0.0,-0.1,326.44,240.0,100.0,35.0
2022-01-10 09:00:00+00:00,108.0,65.0,208.0,234.0,5.3,68.0,10.4,-51.5,0.0,-0.1,392.64,238.76,100.0,35.0
2022-01-10 10:00:00+00:00,194.0,151.0,269.0,131.0,6.5,63.0,19.1,-40.4,0.0,0.1,380.14,228.38,100.0,35.0
2022-01-10 11:00:00+00:00,305.0,214.0,424.0,208.0,7.9,61.0,25.8,-27.2,0.0,0.8,372.89,222.53,100.0,35.0
2022-01-10 12:00:00+00:00,308.0,237.0,405.0,142.0,8.8,60.0,29.9,-12.2,0.0,1.4,365.22,216.01,100.0,35.0
2022-01-10 13:00:00+00:00,185.0,182.0,177.0,7.0,8.7,63.0,30.8,3.4,0.0,2.1,283.98,206.01,100.0,35.0
2022-01-10 14:00:00+00:00,171.0,169.0,164.0,6.0,8.7,65.0,28.3,19.3,0.1,2.5,278.82,200.99,100.0,35.0
2022-01-10 15:00:00+00:00,217.0,175.0,286.0,107.0,8.7,80.0,23.0,33.4,0.2,5.5,306.79,223.0,100.0,35.0
2022-01-10 16:00:00+00:00,128.0,106.0,175.0,83.0,8.2,86.0,15.3,45.6,1.1,6.1,347.18,256.01,100.0,35.0
2022-01-10 17:00:00+00:00,8.0,8.0,5.0,0.0,7.6,82.0,6.0,56.3,0.0,4.8,453.92,286.4,100.0,35.0
2022-01-10 18:00:00+00:00,0.0,0.0,0.0,0.0,6.9,82.0,0.0,65.4,0.0,4.1,464.32,294.98,200.0,35.0
2022-01-10 19:00:00+00:00,0.0,0.0,0.0,0.0,6.3,82.0,0.0,73.6,0.0,3.5,432.73,267.45,200.0,35.0
2022-01-10 20:00:00+00:00,0.0,0.0,0.0,0.0,5.7,82.0,0.0,82.0,0.0,3.0,403.78,242.23,200.0,35.0
2022-01-10 21:00:00+00:00,0.0,0.0,0.0,0.0,5.2,82.0,0.0,90.4,0.0,2.4,304.88,217.03,200.0,35.0
2022-01-10 22:00:00+00:00,0.0,0.0,0.0,0.0,4.6,82.0,0.0,100.6,0.0,1.9,284.01,198.93,200.0,35.0
2022-01-10 23:00:00+00:00,0.0,0.0,0.0,0.0,4.0,85.0,0.0,115.5,0.0,1.7,271.37,210.34,200.0,35.0
2022-01-11 00:00:00+00:00,0.0,0.0,0.0,0.0,3.6,90.0,0.0,-143.1,0.0,2.1,262.8,202.42,200.0,35.0
2022-01-11 01:00:00+00:00,0.0,0.0,0.0,0.0,3.1,93.0,0.0,-168.2,0.0,2.1,257.57,197.6,200.0,35.0
2022-01-11 02:00:00+00:00,0.0,0.0,0.0,0.0,2.7,92.0,0.0,-128.4,0.0,1.5,252.26,193.0,200.0,35.0
2022-01-11 03:00:00+00:00,0.0,0.0,0.0,0.0,2.5,92.0,0.0,-108.3,0.0,1.3,254.89,194.9,200.0,35.0
2022-01-11 04:00:00+00:00,0.0,0.0,0.0,0.0,2.3,92.0,0.0,-96.1,0.0,1.2,265.92,204.45,200.0,35.0
2022-01-11 05:00:00+00:00,0.0,0.0,0.0,0.0,2.0,90.0,0.0,-86.5,0.0,0.6,280.93,219.32,200.0,35.0
2022-01-11 06:00:00+00:00,0.0,0.0,0.0,0.0,1.9,94.0,0.0,-78.3,0.0,1.1,285.84,228.38,200.0,35.0
2022-01-11 07:00:00+00:00,0.0,0.0,0.0,0.0,1.8,100.0,0.0,-70.2,0.0,1.8,337.72,249.97,200.0,35.0
2022-01-11 08:00:00+00:00,4.0,4.0,2.0,0.0,1.9,100.0,0.4,-61.4,0.0,1.9,336.95,249.97,100.0,35.0
2022-01-11 09:00:00+00:00,151.0,38.0,387.0,625.0,4.2,94.0,10.5,-52.0,0.0,3.4,395.7,242.47,100.0,35.0
2022-01-11 10:00:00+00:00,314.0,47.0,642.0,815.0,6.7,80.0,19.1,-40.5,0.0,3.5,358.79,212.2,100.0,35.0
2022-01-11 11:00:00+00:00,449.0,51.0,840.0,912.0,9.0,60.0,25.9,-27.3,0.0,1.7,352.51,207.1,100.0,35.0
2022-01-11 12:00:00+00:00,527.0,54.0,949.0,947.0,10.9,54.0,30.0,-12.3,0.0,1.9,352.21,207.0,100.0,35.0
2022-01-11 13:00:00+00:00,544.0,55.0,972.0,952.0,12.3,50.0,30.9,3.4,0.0,2.2,283.27,206.8,100.0,35.0
2022-01-11 14:00:00+00:00,501.0,53.0,913.0,939.0,12.9,47.0,28.5,19.2,0.0,1.9,284.13,206.8,100.0,35.0
2022-01-11 15:00:00+00:00,399.0,51.0,769.0,885.0,13.0,46.0,23.2,33.4,0.0,1.7,291.96,212.0,100.0,35.0
2022-01-11 16:00:00+00:00,250.0,45.0,548.0,769.0,12.6,47.0,15.5,45.6,0.0,1.7,330.71,242.47,100.0,35.0
2022-01-11 17:00:00+00:00,86.0,30.0,275.0,526.0,11.2,54.0,6.1,56.3,0.0,2.2,422.53,260.0,100.0,35.0
2022-01-11 18:00:00+00:00,0.0,0.0,0.0,0.0,9.6,68.0,0.0,65.4,0.0,4.2,424.91,261.97,200.0,35.0
2022-01-11 19:00:00+00:00,0.0,0.0,0.0,0.0,8.8,70.0,0.0,74.0,0.0,3.6,426.54,262.66,200.0,35.0
2022-01-11 20:00:00+00:00,0.0,0.0,0.0,0.0,7.9,74.0,0.0,82.1,0.0,3.6,406.36,245.0,200.0,35.0
2022-01-11 21:00:00+00:00,0.0,0.0,0.0,0.0,7.0,76.0,0.0,90.4,0.0,3.1,316.68,227.47,200.0,35.0
2022-01-11 22:00:00+00:00,0.0,0.0,0.0,0.0,6.1,77.0,0.0,101.0,0.0,2.5,299.02,211.63,200.0,35.0
2022-01-11 23:00:00+00:00,0.0,0.0,0.0,0.0,5.2,80.0,0.0,115.6,0.0,2.1,252.57,196.65,200.0,35.0
2022-01-12 00:00:00+00:00,0.0,0.0,0.0,0.0,4.3,81.0,0.0,-143.1,0.0,1.3,242.36,187.1,200.0,35.0
2022-01-12 01:00:00+00:00,0.0,0.0,0.0,0.0,3.2,85.0,0.0,-168.5,0.0,0.9,239.97,184.27,200.0,35.0
2022-01-12 02:00:00+00:00,0.0,0.0,0.0,0.0,2.1,84.0,0.0,-129.1,0.0,-0.4,234.51,179.58,200.0,35.0
2022-01-12 03:00:00+00:00,0.0,0.0,0.0,0.0,1.5,87.0,0.0,-108.5,0.0,-0.4,232.98,178.33,200.0,35.0
2022-01-12 04:00:00+00:00,0.0,0.0,0.0,0.0,0.8,89.0,0.0,-96.2,0.0,-0.7,246.66,190.14,200.0,35.0
2022-01-12 05:00:00+00:00,0.0,0.0,0.0,0.0,0.2,90.0,0.0,-87.0,0.0,-1.3,237.68,185.22,200.0,35.0
2022-01-12 06:00:00+00:00,0.0,0.0,0.0,0.0,-0.3,91.0,0.0,-78.4,0.0,-1.6,251.55,200.22,200.0,35.0
2022-01-12 07:00:00+00:00,0.0,0.0,0.0,0.0,-0.7,92.0,0.0,-70.3,0.0,-1.9,297.34,217.15,200.0,35.0
2022-01-12 08:00:00+00:00,4.0,4.0,3.0,0.0,-0.8,88.0,0.5,-61.5,0.0,-2.5,282.57,205.41,100.0,35.0
2022-01-12 09:00:00+00:00,134.0,52.0,316.0,446.0,0.5,79.0,10.5,-52.1,0.0,-2.6,344.2,199.7,100.0,35.0
2022-01-12 10:00:00+00:00,258.0,90.0,495.0,513.0,1.8,71.0,19.2,-40.6,0.0,-2.9,340.62,196.66,100.0,35.0
2022-01-12 11:00:00+00:00,393.0,95.0,717.0,681.0,3.1,69.0,26.0,-27.4,0.0,-1.9,341.34,196.95,100.0,35.0
2022-01-12 12:00:00+00:00,468.0,103.0,828.0,728.0,4.2,60.0,30.1,-12.4,0.0,-2.8,342.06,197.42,100.0,35.0
2022-01-12 13:00:00+00:00,498.0,85.0,881.0,799.0,5.0,59.0,31.1,3.3,0.0,-2.3,272.99,197.42,100.0,35.0
2022-01-12 14:00:00+00:00,451.0,85.0,811.0,763.0,5.3,57.0,28.7,19.2,0.0,-2.4,276.45,199.6,100.0,35.0
2022-01-12 15:00:00+00:00,353.0,80.0,668.0,690.0,5.3,56.0,23.3,33.4,0.0,-2.7,278.14,200.2,100.0,35.0
2022-01-12 16:00:00+00:00,216.0,65.0,455.0,560.0,4.7,63.0,15.7,46.0,0.0,-1.8,310.78,227.49,100.0,35.0
2022-01-12 17:00:00+00:00,70.0,35.0,200.0,321.0,3.6,64.0,6.3,56.3,0.0,-2.4,415.28,255.0,100.0,35.0
2022-01-12 18:00:00+00:00,0.0,0.0,0.0,0.0,2.5,68.0,0.0,65.4,0.0,-2.7,421.94,261.38,200.0,35.0
2022-01-12 19:00:00+00:00,0.0,0.0,0.0,0.0,1.8,76.0,0.0,74.1,0.0,-1.9,412.67,253.1,200.0,35.0
2022-01-12 20:00:00+00:00,0.0,0.0,0.0,0.0,1.2,82.0,0.0,82.1,0.0,-1.5,376.95,222.79,200.0,35.0
2022-01-12 21:00:00+00:00,0.0,0.0,0.0,0.0,0.5,82.0,0.0,90.5,0.0,-2.1,297.3,213.64,200.0,35.0
2022-01-12 22:00:00+00:00,0.0,0.0,0.0,0.0,-0.1,83.0,0.0,101.1,0.0,-2.7,282.89,200.22,200.0,35.0
2022-01-12 23:00:00+00:00,0.0,0.0,0.0,0.0,-0.8,91.0,0.0,116.0,0.0,-2.1,244.57,190.0,200.0,35.0
2022-01-13 00:00:00+00:00,0.0,0.0,0.0,0.0,-0.9,90.0,0.0,-143.1,0.0,-2.3,245.44,188.72,200.0,35.0
2022-01-13 01:00:00+00:00,0.0,0.0,0.0,0.0,-0.9,89.0,0.0,-169.1,0.0,-2.5,245.66,187.87,200.0,35.0
2022-01-13 02:00:00+00:00,0.0,0.0,0.0,0.0,-0.9,85.0,0.0,-129.4,0.0,-3.2,240.19,182.88,200.0,35.0
2022-01-13 03:00:00+00:00,0.0,0.0,0.0,0.0,-0.9,77.0,0.0,-109.1,0.0,-4.4,245.14,186.65,200.0,35.0
2022-01-13 04:00:00+00:00,0.0,0.0,0.0,0.0,-0.9,77.0,0.0,-96.4,0.0,-4.4,244.02,187.42,200.0,35.0
2022-01-13 05:00:00+00:00,0.0,0.0,0.0,0.0,-0.8,74.0,0.0,-87.1,0.0,-4.9,246.5,192.93,200.0,35.0
2022-01-13 06:00:00+00:00,0.0,0.0,0.0,0.0,-0.8,75.0,0.0,-78.5,0.0,-4.7,275.44,220.14,200.0,35.0
2022-01-13 07:00:00+00:00,0.0,0.0,0.0,0.0,-0.8,71.0,0.0,-70.4,0.0,-5.4,309.59,226.75,200.0,35.0
2022-01-13 08:00:00+00:00,4.0,4.0,3.0,0.0,-0.6,71.0,0.5,-62.1,0.0,-5.1,309.08,226.75,100.0,35.0
2022-01-13 09:00:00+00:00,145.0,43.0,360.0,557.0,1.9,62.0,10.6,-52.2,0.0,-4.7,369.03,220.25,100.0,35.0
2022-01-13 10:00:00+00:00,302.0,52.0,614.0,756.0,4.6,53.0,19.3,-41.1,0.0,-4.2,364.75,216.35,100.0,35.0
2022-01-13 11:00:00+00:00,424.0,60.0,782.0,827.0,7.0,47.0,26.1,-27.5,0.0,-3.4,361.85,213.93,100.0,35.0
2022-01-13 12:00:00+00:00,497.0,69.0,880.0,849.0,9.0,42.0,30.3,-12.5,0.0,-3.3,362.08,213.93,100.0,35.0
2022-01-13 13:00:00+00:00,524.0,62.0,927.0,892.0,10.5,37.0,31.2,3.2,0.0,-3.6,292.98,213.75,100.0,35.0
2022-01-13 14:00:00+00:00,477.0,62.0,858.0,860.0,11.3,35.0,28.9,19.2,0.0,-3.4,294.03,213.89,100.0,35.0
2022-01-13 15:00:00+00:00,372.0,63.0,709.0,775.0,11.5,38.0,23.5,33.4,0.0,-2.4,302.86,220.14,100.0,35.0
2022-01-13 16:00:00+00:00,237.0,49.0,512.0,690.0,10.9,38.0,15.8,46.0,0.0,-2.8,315.15,229.57,100.0,35.0
2022-01-13 17:00:00+00:00,86.0,38.0,250.0,430.0,9.5,44.0,6.5,56.4,0.0,-2.1,421.18,259.45,100.0,35.0
2022-01-13 18:00:00+00:00,0.0,0.0,0.0,0.0,7.9,52.0,0.0,65.5,0.0,-1.3,425.48,262.95,200.0,35.0
2022-01-13 19:00:00+00:00,0.0,0.0,0.0,0.0,7.5,58.0,0.0,74.1,0.0,-0.3,413.21,252.46,200.0,35.0
2022-01-13 20:00:00+00:00,0.0,0.0,0.0,0.0,7.0,61.0,0.0,82.2,0.0,0.0,387.42,230.1,200.0,35.0
2022-01-13 21:00:00+00:00,0.0,0.0,0.0,0.0,6.6,66.0,0.0,90.6,0.0,0.8,303.65,217.65,200.0,35.0
2022-01-13 22:00:00+00:00,0.0,0.0,0.0,0.0,6.1,66.0,0.0,101.2,0.0,0.3,293.17,207.99,200.0,35.0
2022-01-13 23:00:00+00:00,0.0,0.0,0.0,0.0,5.6,72.0,0.0,116.1,0.0,1.0,262.33,205.0,200.0,35.0
2022-01-14 00:00:00+00:00,0.0,0.0,0.0,0.0,5.0,73.0,0.0,-143.1,0.0,0.5,257.81,199.96,200.0,35.0
2022-01-14 01:00:00+00:00,0.0,0.0,0.0,0.0,4.2,73.0,0.0,-169.4,0.0,-0.1,254.54,196.42,200.0,35.0
2022-01-14 02:00:00+00:00,0.0,0.0,0.0,0.0,3.5,78.0,0.0,-130.0,0.0,0.0,250.59,192.77,200.0,35.0
2022-01-14 03:00:00+00:00,0.0,0.0,0.0,0.0,3.0,81.0,0.0,-109.3,0.0,0.1,250.46,192.43,200.0,35.0
2022-01-14 04:00:00+00:00,0.0,0.0,0.0,0.0,2.6,85.0,0.0,-96.6,0.0,0.3,255.15,197.6,200.0,35.0
2022-01-14 05:00:00+00:00,0.0,0.0,0.0,0.0,2.2,91.0,0.0,-87.3,0.0,1.0,262.76,206.26,200.0,35.0
2022-01-14 06:00:00+00:00,0.0,0.0,0.0,0.0,2.0,95.0,0.0,-79.1,0.0,1.3,256.91,205.2,200.0,35.0
2022-01-14 07:00:00+00:00,0.0,0.0,0.0,0.0,1.7,95.0,0.0,-70.6,0.0,1.0,287.49,209.07,200.0,35.0
2022-01-14 08:00:00+00:00,2.0,2.0,1.0,0.0,1.7,99.0,0.6,-62.2,0.0,1.6,285.57,207.8,100.0,35.0
2022-01-14 09:00:00+00:00,137.0,69.0,291.0,366.0,3.5,88.0,10.6,-52.3,0.0,1.6,344.43,199.99,100.0,35.0
2022-01-14 10:00:00+00:00,324.0,93.0,626.0,696.0,5.8,74.0,19.4,-41.2,0.0,1.5,323.78,182.52,100.0,35.0
2022-01-14 11:00:00+00:00,414.0,124.0,733.0,657.0,7.5,62.0,26.2,-28.0,0.0,0.7,321.34,180.3,100.0,35.0
2022-01-14 12:00:00+00:00,364.0,239.0,503.0,248.0,8.2,59.0,30.4,-12.5,0.0,0.8,322.12,180.66,100.0,35.0
2022-01-14 13:00:00+00:00,346.0,267.0,453.0,152.0,8.6,57.0,31.4,3.2,0.0,0.7,253.24,180.3,100.0,35.0
2022-01-14 14:00:00+00:00,365.0,194.0,553.0,350.0,9.0,57.0,29.1,19.2,0.0,1.0,256.64,182.52,100.0,35.0
2022-01-14 15:00:00+00:00,267.0,181.0,378.0,215.0,8.9,57.0,23.7,33.4,0.0,0.8,279.03,200.34,100.0,35.0
2022-01-14 16:00:00+00:00,203.0,107.0,368.0,349.0,8.4,56.0,16.0,46.0,0.0,0.1,290.66,209.07,100.0,35.0
2022-01-14 17:00:00+00:00,46.0,42.0,60.0,37.0,7.3,61.0,6.7,56.4,0.0,0.2,380.39,225.61,100.0,35.0
2022-01-14 18:00:00+00:00,0.0,0.0,0.0,0.0,6.2,67.0,0.0,65.5,0.0,0.5,390.62,233.65,200.0,35.0
2022-01-14 19:00:00+00:00,0.0,0.0,0.0,0.0,5.5,73.0,0.0,74.2,0.0,1.0,392.52,235.01,200.0,35.0
2022-01-14 20:00:00+00:00,0.0,0.0,0.0,0.0,4.7,75.0,0.0,82.3,0.0,0.7,381.72,225.61,200.0,35.0
2022-01-14 21:00:00+00:00,0.0,0.0,0.0,0.0,4.0,78.0,0.0,91.1,0.0,0.6,302.64,216.68,200.0,35.0
2022-01-14 22:00:00+00:00,0.0,0.0,0.0,0.0,3.2,79.0,0.0,101.3,0.0,0.0,290.79,205.96,200.0,35.0
2022-01-14 23:00:00+00:00,0.0,0.0,0.0,0.0,2.5,78.0,0.0,116.2,0.0,-0.9,286.34,222.01,200.0,35.0
2022-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0,1.9,85.0,0.0,-143.2,0.0,-0.4,280.74,214.92,200.0,35.0
2022-01-15 01:00:00+00:00,0.0,0.0,0.0,0.0,1.4,82.0,0.0,-169.6,0.0,-1.4,276.22,209.61,200.0,35.0
2022-01-15 02:00:00+00:00,0.0,0.0,0.0,0.0,0.8,79.0,0.0,-130.3,0.0,-2.3,261.41,196.7,200.0,35.0
2022-01-15 03:00:00+00:00,0.0,0.0,0.0,0.0,0.5,84.0,0.0,-109.5,0.0,-1.8,257.56,193.04,200.0,35.0
2022-01-15 04:00:00+00:00,0.0,0.0,0.0,0.0,0.2,88.0,0.0,-97.1,0.0,-1.6,259.8,195.05,200.0,35.0
2022-01-15 05:00:00+00:00,0.0,0.0,0.0,0.0,-0.1,85.0,0.0,-87.4,0.0,-2.2,265.11,200.9,200.0,35.0
2022-01-15 06:00:00+00:00,0.0,0.0,0.0,0.0,-0.3,85.0,0.0,-79.2,0.0,-2.5,283.23,217.21,200.0,35.0
2022-01-15 07:00:00+00:00,0.0,0.0,0.0,0.0,-0.5,88.0,0.0,-71.1,0.0,-2.2,287.55,223.76,200.0,35.0
2022-01-15 08:00:00+00:00,4.0,4.0,3.0,0.0,-0.4,89.0,0.6,-62.3,0.0,-2.0,286.87,225.76,100.0,35.0
2022-01-15 09:00:00+00:00,125.0,70.0,255.0,295.0,1.4,84.0,10.7,-52.4,0.0,-1.0,279.47,222.39,100.0,35.0
2022-01-15 10:00:00+00:00,198.0,146.0,278.0,157.0,2.8,79.0,19.5,-41.3,0.0,-0.5,269.61,214.92,100.0,35.0
2022-01-15 11:00:00+00:00,337.0,166.0,547.0,384.0,4.5,67.0,26.3,-28.1,0.0,-1.1,262.24,208.43,100.0,35.0
2022-01-15 12:00:00+00:00,386.0,205.0,581.0,356.0,5.8,64.0,30.6,-13.0,0.0,-0.4,251.89,200.0,100.0,35.0
2022-01-15 13:00:00+00:00,447.0,175.0,726.0,518.0,7.0,61.0,31.6,3.1,0.0,-0.1,256.25,203.09,100.0,35.0
2022-01-15 14:00:00+00:00,396.0,193.0,630.0,415.0,7.6,59.0,29.2,19.1,0.0,0.1,270.9,213.98,100.0,35.0
2022-01-15 15:00:00+00:00,394.0,107.0,719.0,708.0,8.0,59.0,23.9,33.4,0.0,0.5,278.89,218.63,100.0,35.0
2022-01-15 16:00:00+00:00,255.0,80.0,517.0,626.0,7.8,61.0,16.2,46.1,0.0,0.7,296.71,231.67,100.0,35.0
2022-01-15 17:00:00+00:00,57.0,44.0,108.0,104.0,6.6,67.0,6.9,56.4,0.0,1.0,339.66,267.03,100.0,35.0
2022-01-15 18:00:00+00:00,0.0,0.0,0.0,0.0,5.4,75.0,0.0,65.6,0.0,1.3,331.75,261.41,200.0,35.0
2022-01-15 19:00:00+00:00,0.0,0.0,0.0,0.0,4.8,79.0,0.0,74.2,0.0,1.5,309.71,243.62,200.0,35.0
2022-01-15 20:00:00+00:00,0.0,0.0,0.0,0.0,4.2,79.0,0.0,82.3,0.0,1.0,291.49,227.85,200.0,35.0
2022-01-15 21:00:00+00:00,0.0,0.0,0.0,0.0,3.7,81.0,0.0,91.1,0.0,0.7,285.12,222.66,200.0,35.0
2022-01-15 22:00:00+00:00,0.0,0.0,0.0,0.0,3.1,85.0,0.0,101.4,0.0,0.9,278.81,217.0,200.0,35.0
2022-01-15 23:00:00+00:00,0.0,0.0,0.0,0.0,2.5,87.0,0.0,116.3,0.0,0.6,292.17,225.92,200.0,35.0
2022-01-16 00:00:00+00:00,0.0,0.0,0.0,0.0,2.0,88.0,0.0,-143.2,0.0,0.3,283.61,216.0,200.0,35.0
2022-01-16 01:00:00+00:00,0.0,0.0,0.0,0.0,1.5,84.0,0.0,-170.2,0.0,-0.8,275.19,207.62,200.0,35.0
2022-01-16 02:00:00+00:00,0.0,0.0,0.0,0.0,1.0,86.0,0.0,-131.0,0.0,-1.1,263.91,197.22,200.0,35.0
2022-01-16 03:00:00+00:00,0.0,0.0,0.0,0.0,0.8,84.0,0.0,-110.1,0.0,-1.6,251.8,186.7,200.0,35.0
2022-01-16 04:00:00+00:00,0.0,0.0,0.0,0.0,0.5,88.0,0.0,-97.3,0.0,-1.2,251.56,186.6,200.0,35.0
2022-01-16 05:00:00+00:00,0.0,0.0,0.0,0.0,0.2,91.0,0.0,-87.6,0.0,-1.0,263.84,198.01,200.0,35.0
2022-01-16 06:00:00+00:00,0.0,0.0,0.0,0.0,0.1,97.0,0.0,-79.3,0.0,-0.4,262.57,200.03,200.0,35.0
2022-01-16 07:00:00+00:00,0.0,0.0,0.0,0.0,-0.1,93.0,0.0,-71.2,0.0,-1.0,260.29,200.0,200.0,35.0
2022-01-16 08:00:00+00:00,4.0,4.0,3.0,0.0,0.0,98.0,0.7,-62.4,0.0,-0.3,262.43,204.86,100.0,35.0
2022-01-16 09:00:00+00:00,166.0,40.0,412.0,673.0,2.6,81.0,10.8,-52.6,0.0,-0.3,259.01,204.5,100.0,35.0
2022-01-16 10:00:00+00:00,335.0,52.0,667.0,844.0,5.2,65.0,19.6,-41.4,0.0,-0.8,257.84,204.43,100.0,35.0
2022-01-16 11:00:00+00:00,467.0,54.0,857.0,927.0,7.5,56.0,26.5,-28.2,0.0,-0.6,259.23,205.21,100.0,35.0
2022-01-16 12:00:00+00:00,550.0,59.0,972.0,962.0,9.5,49.0,30.7,-13.1,0.0,-0.7,246.34,195.02,100.0,35.0
2022-01-16 13:00:00+00:00,568.0,59.0,997.0,967.0,10.8,45.0,31.8,3.1,0.0,-0.7,242.96,191.9,100.0,35.0
2022-01-16 14:00:00+00:00,525.0,57.0,938.0,953.0,11.6,43.0,29.4,19.1,0.0,-0.6,250.75,196.92,100.0,35.0
